destination,year,population,origin,total,destination_lat,destination_lng,origin_lat,origin_lng
Wyoming,2011,561389,Virginia,451,43,-107,37,-79
Wyoming,2012,569734,Virginia,138,43,-107,37,-79
Wyoming,2013,575933,Virginia,15,43,-107,37,-79
Wyoming,2014,577782,Virginia,140,43,-107,37,-79
Wyoming,2015,579102,Virginia,564,43,-107,37,-79
Wyoming,2016,577567,Virginia,90,43,-107,37,-79
Wyoming,2017,573483,Virginia,843,43,-107,37,-79
Wyoming,2018,570867,Virginia,197,43,-107,37,-79
Wyoming,2019,572884,Virginia,415,43,-107,37,-79
Puerto Rico,2010,3676493,Virginia,392,18,-67,37,-79
Puerto Rico,2011,3669195,Virginia,1077,18,-67,37,-79
Puerto Rico,2012,3628402,Virginia,684,18,-67,37,-79
Puerto Rico,2013,3579220,Virginia,964,18,-67,37,-79
Puerto Rico,2014,3511186,Virginia,258,18,-67,37,-79
Puerto Rico,2015,3443445,Virginia,1063,18,-67,37,-79
Puerto Rico,2016,3384760,Virginia,67,18,-67,37,-79
Puerto Rico,2017,3313519,Virginia,541,18,-67,37,-79
Puerto Rico,2018,3173956,Virginia,473,18,-67,37,-79
Puerto Rico,2019,3175835,Virginia,1348,18,-67,37,-79
Alabama,2010,4729509,Washington,1171,32,-87,48,-121
Alabama,2011,4745278,Washington,2621,32,-87,48,-121
Alabama,2012,4764428,Washington,1034,32,-87,48,-121
Alabama,2013,4781296,Washington,589,32,-87,48,-121
Alabama,2014,4791931,Washington,1143,32,-87,48,-121
Alabama,2015,4801599,Washington,871,32,-87,48,-121
Alabama,2016,4810126,Washington,677,32,-87,48,-121
Alabama,2017,4819343,Washington,1289,32,-87,48,-121
Alabama,2018,4832358,Washington,2125,32,-87,48,-121
Alabama,2019,4849509,Washington,1883,32,-87,48,-121
Alaska,2010,702974,Washington,2421,64,-149,48,-121
Alaska,2011,711962,Washington,4548,64,-149,48,-121
Alaska,2012,721186,Washington,3725,64,-149,48,-121
Alaska,2013,725193,Washington,2984,64,-149,48,-121
Alaska,2014,725206,Washington,4841,64,-149,48,-121
Alaska,2015,727862,Washington,3988,64,-149,48,-121
Alaska,2016,731760,Washington,4888,64,-149,48,-121
Alaska,2017,730874,Washington,3653,64,-149,48,-121
Alaska,2018,727164,Washington,2558,64,-149,48,-121
Alaska,2019,722063,Washington,1435,64,-149,48,-121
Arizona,2010,6332786,Washington,12645,34,-111,48,-121
Arizona,2011,6402301,Washington,13940,34,-111,48,-121
Arizona,2012,6468907,Washington,13247,34,-111,48,-121
Arizona,2013,6543362,Washington,14756,34,-111,48,-121
Arizona,2014,6651964,Washington,13152,34,-111,48,-121
Arizona,2015,6747595,Washington,14183,34,-111,48,-121
Arizona,2016,6851836,Washington,13897,34,-111,48,-121
Arizona,2017,6935358,Washington,14392,34,-111,48,-121
Arizona,2018,7090137,Washington,17560,34,-111,48,-121
Arizona,2019,7200620,Washington,17636,34,-111,48,-121
Arkansas,2010,2888304,Washington,264,35,-92,48,-121
Arkansas,2011,2906632,Washington,1477,35,-92,48,-121
Arkansas,2012,2912680,Washington,251,35,-92,48,-121
Arkansas,2013,2923642,Washington,520,35,-92,48,-121
Arkansas,2014,2931123,Washington,777,35,-92,48,-121
Arkansas,2015,2938341,Washington,313,35,-92,48,-121
Arkansas,2016,2949650,Washington,2257,35,-92,48,-121
Arkansas,2017,2968395,Washington,1539,35,-92,48,-121
Arkansas,2018,2975961,Washington,1328,35,-92,48,-121
Arkansas,2019,2989054,Washington,571,35,-92,48,-121
California,2010,36907897,Washington,30544,37,-119,48,-121
California,2011,37222678,Washington,36481,37,-119,48,-121
California,2012,37572738,Washington,34569,37,-119,48,-121
California,2013,37873189,Washington,37246,37,-119,48,-121
California,2014,38340324,Washington,32837,37,-119,48,-121
California,2015,38675135,Washington,33131,37,-119,48,-121
California,2016,38783436,Washington,27973,37,-119,48,-121
California,2017,39085984,Washington,33143,37,-119,48,-121
California,2018,39114889,Washington,38007,37,-119,48,-121
California,2019,39084048,Washington,31882,37,-119,48,-121
Colorado,2010,4988190,Washington,7583,40,-106,48,-121
Colorado,2011,5048443,Washington,5524,40,-106,48,-121
Colorado,2012,5123944,Washington,4853,40,-106,48,-121
Colorado,2013,5206012,Washington,6173,40,-106,48,-121
Colorado,2014,5293943,Washington,8768,40,-106,48,-121
Colorado,2015,5393067,Washington,7368,40,-106,48,-121
Colorado,2016,5476928,Washington,4487,40,-106,48,-121
Colorado,2017,5542282,Washington,6675,40,-106,48,-121
Colorado,2018,5633029,Washington,6686,40,-106,48,-121
Colorado,2019,5701658,Washington,7333,40,-106,48,-121
Connecticut,2010,3541146,Washington,2084,42,-73,48,-121
Connecticut,2011,3548667,Washington,2255,42,-73,48,-121
Connecticut,2012,3555319,Washington,1593,42,-73,48,-121
Connecticut,2013,3562959,Washington,672,42,-73,48,-121
Connecticut,2014,3558915,Washington,699,42,-73,48,-121
Connecticut,2015,3554844,Washington,1236,42,-73,48,-121
Connecticut,2016,3541758,Washington,631,42,-73,48,-121
Connecticut,2017,3556297,Washington,374,42,-73,48,-121
Connecticut,2018,3538203,Washington,1062,42,-73,48,-121
Connecticut,2019,3531986,Washington,191,42,-73,48,-121
Delaware,2010,889812,Washington,377,39,-76,48,-121
Delaware,2011,897187,Washington,482,39,-76,48,-121
Delaware,2012,906576,Washington,29,39,-76,48,-121
Delaware,2013,914025,Washington,0,39,-76,48,-121
Delaware,2014,924770,Washington,124,39,-76,48,-121
Delaware,2015,935813,Washington,420,39,-76,48,-121
Delaware,2016,942073,Washington,181,39,-76,48,-121
Delaware,2017,952449,Washington,0,39,-76,48,-121
Delaware,2018,958770,Washington,0,39,-76,48,-121
Delaware,2019,964817,Washington,45,39,-76,48,-121
District of Columbia ,2010,596747,Washington,284,39,-77,48,-121
District of Columbia ,2011,611608,Washington,476,39,-77,48,-121
District of Columbia ,2012,624847,Washington,481,39,-77,48,-121
District of Columbia ,2013,636535,Washington,159,39,-77,48,-121
District of Columbia ,2014,648586,Washington,1089,39,-77,48,-121
District of Columbia ,2015,663006,Washington,134,39,-77,48,-121
District of Columbia ,2016,672022,Washington,418,39,-77,48,-121
District of Columbia ,2017,684810,Washington,206,39,-77,48,-121
District of Columbia ,2018,693798,Washington,387,39,-77,48,-121
District of Columbia ,2019,697556,Washington,852,39,-77,48,-121
Florida,2010,18647600,Washington,3573,28,-82,48,-121
Florida,2011,18863948,Washington,6339,28,-82,48,-121
Florida,2012,19114620,Washington,4943,28,-82,48,-121
Florida,2013,19345059,Washington,6975,28,-82,48,-121
Florida,2014,19683763,Washington,4510,28,-82,48,-121
Florida,2015,20068392,Washington,3819,28,-82,48,-121
Florida,2016,20401575,Washington,6152,28,-82,48,-121
Florida,2017,20772371,Washington,6176,28,-82,48,-121
Florida,2018,21092877,Washington,9045,28,-82,48,-121
Florida,2019,21269409,Washington,6870,28,-82,48,-121
Georgia,2010,9587237,Washington,4495,32,-83,48,-121
Georgia,2011,9699859,Washington,3701,32,-83,48,-121
Georgia,2012,9796547,Washington,1965,32,-83,48,-121
Georgia,2013,9870319,Washington,2090,32,-83,48,-121
Georgia,2014,9970167,Washington,4161,32,-83,48,-121
Georgia,2015,10088525,Washington,2377,32,-83,48,-121
Georgia,2016,10179860,Washington,3270,32,-83,48,-121
Georgia,2017,10299497,Washington,2649,32,-83,48,-121
Georgia,2018,10410462,Washington,3520,32,-83,48,-121
Georgia,2019,10499808,Washington,2879,32,-83,48,-121
Hawaii,2010,1346274,Washington,2705,20,-156,48,-121
Hawaii,2011,1357806,Washington,3790,20,-156,48,-121
Hawaii,2012,1374852,Washington,5920,20,-156,48,-121
Hawaii,2013,1387361,Washington,3225,20,-156,48,-121
Hawaii,2014,1401004,Washington,4513,20,-156,48,-121
Hawaii,2015,1414355,Washington,3176,20,-156,48,-121
Hawaii,2016,1410258,Washington,4355,20,-156,48,-121
Hawaii,2017,1410750,Washington,2837,20,-156,48,-121
Hawaii,2018,1403653,Washington,4351,20,-156,48,-121
Hawaii,2019,1396819,Washington,4322,20,-156,48,-121
Idaho,2010,1550967,Washington,10876,44,-115,48,-121
Idaho,2011,1559637,Washington,8991,44,-115,48,-121
Idaho,2012,1573036,Washington,10398,44,-115,48,-121
Idaho,2013,1592596,Washington,10059,44,-115,48,-121
Idaho,2014,1613068,Washington,11461,44,-115,48,-121
Idaho,2015,1635366,Washington,6499,44,-115,48,-121
Idaho,2016,1663756,Washington,9303,44,-115,48,-121
Idaho,2017,1694182,Washington,8881,44,-115,48,-121
Idaho,2018,1734756,Washington,14955,44,-115,48,-121
Idaho,2019,1764327,Washington,13505,44,-115,48,-121
Illinois,2010,12680126,Washington,1642,41,-89,48,-121
Illinois,2011,12718402,Washington,3075,41,-89,48,-121
Illinois,2012,12725119,Washington,2704,41,-89,48,-121
Illinois,2013,12740816,Washington,4300,41,-89,48,-121
Illinois,2014,12730206,Washington,3065,41,-89,48,-121
Illinois,2015,12706393,Washington,3377,41,-89,48,-121
Illinois,2016,12654142,Washington,3628,41,-89,48,-121
Illinois,2017,12659328,Washington,4846,41,-89,48,-121
Illinois,2018,12599244,Washington,2855,41,-89,48,-121
Illinois,2019,12536539,Washington,4364,41,-89,48,-121
Indiana,2010,6414862,Washington,571,40,-86,48,-121
Indiana,2011,6437155,Washington,1028,40,-86,48,-121
Indiana,2012,6457067,Washington,258,40,-86,48,-121
Indiana,2013,6492306,Washington,2348,40,-86,48,-121
Indiana,2014,6516181,Washington,1909,40,-86,48,-121
Indiana,2015,6540691,Washington,1210,40,-86,48,-121
Indiana,2016,6554084,Washington,1203,40,-86,48,-121
Indiana,2017,6591598,Washington,2782,40,-86,48,-121
Indiana,2018,6612948,Washington,1192,40,-86,48,-121
Indiana,2019,6656971,Washington,2186,40,-86,48,-121
Iowa,2010,3013053,Washington,538,42,-93,48,-121
Iowa,2011,3027718,Washington,856,42,-93,48,-121
Iowa,2012,3035469,Washington,919,42,-93,48,-121
Iowa,2013,3053635,Washington,1097,42,-93,48,-121
Iowa,2014,3067872,Washington,1287,42,-93,48,-121
Iowa,2015,3081446,Washington,2086,42,-93,48,-121
Iowa,2016,3097283,Washington,1662,42,-93,48,-121
Iowa,2017,3106880,Washington,1405,42,-93,48,-121
Iowa,2018,3119306,Washington,1244,42,-93,48,-121
Iowa,2019,3121385,Washington,781,42,-93,48,-121
Kansas,2010,2820894,Washington,1175,39,-98,48,-121
Kansas,2011,2833584,Washington,772,39,-98,48,-121
Kansas,2012,2848708,Washington,3265,39,-98,48,-121
Kansas,2013,2854869,Washington,1185,39,-98,48,-121
Kansas,2014,2866584,Washington,2632,39,-98,48,-121
Kansas,2015,2875640,Washington,1548,39,-98,48,-121
Kansas,2016,2870529,Washington,1885,39,-98,48,-121
Kansas,2017,2876925,Washington,801,39,-98,48,-121
Kansas,2018,2874208,Washington,1064,39,-98,48,-121
Kansas,2019,2879518,Washington,2325,39,-98,48,-121
Kentucky,2010,4296639,Washington,716,38,-84,48,-121
Kentucky,2011,4316297,Washington,1121,38,-84,48,-121
Kentucky,2012,4328626,Washington,1988,38,-84,48,-121
Kentucky,2013,4345186,Washington,1144,38,-84,48,-121
Kentucky,2014,4357819,Washington,1547,38,-84,48,-121
Kentucky,2015,4373403,Washington,1668,38,-84,48,-121
Kentucky,2016,4385213,Washington,313,38,-84,48,-121
Kentucky,2017,4404279,Washington,1428,38,-84,48,-121
Kentucky,2018,4414714,Washington,1238,38,-84,48,-121
Kentucky,2019,4421512,Washington,2232,38,-84,48,-121
Louisiana,2010,4483529,Washington,1509,31,-92,48,-121
Louisiana,2011,4518629,Washington,1075,31,-92,48,-121
Louisiana,2012,4545914,Washington,1581,31,-92,48,-121
Louisiana,2013,4568320,Washington,2162,31,-92,48,-121
Louisiana,2014,4593505,Washington,1518,31,-92,48,-121
Louisiana,2015,4612024,Washington,1486,31,-92,48,-121
Louisiana,2016,4622042,Washington,1516,31,-92,48,-121
Louisiana,2017,4629962,Washington,623,31,-92,48,-121
Louisiana,2018,4603081,Washington,884,31,-92,48,-121
Louisiana,2019,4595111,Washington,805,31,-92,48,-121
Maine,2010,1313902,Washington,381,45,-69,48,-121
Maine,2011,1315833,Washington,88,45,-69,48,-121
Maine,2012,1315586,Washington,118,45,-69,48,-121
Maine,2013,1315753,Washington,513,45,-69,48,-121
Maine,2014,1317638,Washington,832,45,-69,48,-121
Maine,2015,1317444,Washington,429,45,-69,48,-121
Maine,2016,1319292,Washington,907,45,-69,48,-121
Maine,2017,1322591,Washington,336,45,-69,48,-121
Maine,2018,1324095,Washington,283,45,-69,48,-121
Maine,2019,1331656,Washington,541,45,-69,48,-121
Maryland,2010,5716785,Washington,1542,39,-77,48,-121
Maryland,2011,5759087,Washington,1525,39,-77,48,-121
Maryland,2012,5816472,Washington,1431,39,-77,48,-121
Maryland,2013,5857213,Washington,2223,39,-77,48,-121
Maryland,2014,5911235,Washington,1244,39,-77,48,-121
Maryland,2015,5934005,Washington,1561,39,-77,48,-121
Maryland,2016,5949566,Washington,2176,39,-77,48,-121
Maryland,2017,5988007,Washington,1839,39,-77,48,-121
Maryland,2018,5974521,Washington,1881,39,-77,48,-121
Maryland,2019,5979602,Washington,1338,39,-77,48,-121
Massachusetts,2010,6489250,Washington,1627,42,-71,48,-121
Massachusetts,2011,6515057,Washington,1673,42,-71,48,-121
Massachusetts,2012,6580641,Washington,1653,42,-71,48,-121
Massachusetts,2013,6619999,Washington,940,42,-71,48,-121
Massachusetts,2014,6674907,Washington,1314,42,-71,48,-121
Massachusetts,2015,6725678,Washington,1828,42,-71,48,-121
Massachusetts,2016,6745441,Washington,1463,42,-71,48,-121
Massachusetts,2017,6789798,Washington,1672,42,-71,48,-121
Massachusetts,2018,6834364,Washington,2069,42,-71,48,-121
Massachusetts,2019,6828110,Washington,2353,42,-71,48,-121
Michigan,2010,9762127,Washington,1427,44,-86,48,-121
Michigan,2011,9766574,Washington,1430,44,-86,48,-121
Michigan,2012,9778980,Washington,2146,44,-86,48,-121
Michigan,2013,9784094,Washington,1057,44,-86,48,-121
Michigan,2014,9795659,Washington,3049,44,-86,48,-121
Michigan,2015,9811416,Washington,1951,44,-86,48,-121
Michigan,2016,9813772,Washington,1849,44,-86,48,-121
Michigan,2017,9851330,Washington,1572,44,-86,48,-121
Michigan,2018,9891083,Washington,3169,44,-86,48,-121
Michigan,2019,9880758,Washington,1726,44,-86,48,-121
Minnesota,2010,5244256,Washington,1328,47,-95,48,-121
Minnesota,2011,5277329,Washington,1413,47,-95,48,-121
Minnesota,2012,5315228,Washington,1685,47,-95,48,-121
Minnesota,2013,5353441,Washington,2476,47,-95,48,-121
Minnesota,2014,5385219,Washington,1930,47,-95,48,-121
Minnesota,2015,5419822,Washington,2404,47,-95,48,-121
Minnesota,2016,5455904,Washington,2666,47,-95,48,-121
Minnesota,2017,5510902,Washington,3333,47,-95,48,-121
Minnesota,2018,5543490,Washington,5889,47,-95,48,-121
Minnesota,2019,5575235,Washington,5166,47,-95,48,-121
Mississippi,2010,2931228,Washington,508,32,-89,48,-121
Mississippi,2011,2943021,Washington,286,32,-89,48,-121
Mississippi,2012,2947696,Washington,433,32,-89,48,-121
Mississippi,2013,2957797,Washington,98,32,-89,48,-121
Mississippi,2014,2957658,Washington,851,32,-89,48,-121
Mississippi,2015,2959289,Washington,1589,32,-89,48,-121
Mississippi,2016,2951081,Washington,1989,32,-89,48,-121
Mississippi,2017,2946971,Washington,888,32,-89,48,-121
Mississippi,2018,2955717,Washington,128,32,-89,48,-121
Mississippi,2019,2943737,Washington,526,32,-89,48,-121
Missouri,2010,5920858,Washington,1107,38,-92,48,-121
Missouri,2011,5937896,Washington,2518,38,-92,48,-121
Missouri,2012,5951913,Washington,2312,38,-92,48,-121
Missouri,2013,5973448,Washington,2443,38,-92,48,-121
Missouri,2014,5992195,Washington,1877,38,-92,48,-121
Missouri,2015,6015580,Washington,2611,38,-92,48,-121
Missouri,2016,6022165,Washington,2916,38,-92,48,-121
Missouri,2017,6039877,Washington,3120,38,-92,48,-121
Missouri,2018,6053109,Washington,2521,38,-92,48,-121
Missouri,2019,6069697,Washington,2903,38,-92,48,-121
Montana,2010,978507,Washington,3250,47,-110,48,-121
Montana,2011,987076,Washington,3835,47,-110,48,-121
Montana,2012,995544,Washington,4783,47,-110,48,-121
Montana,2013,1003013,Washington,5390,47,-110,48,-121
Montana,2014,1012169,Washington,5354,47,-110,48,-121
Montana,2015,1019646,Washington,4959,47,-110,48,-121
Montana,2016,1032794,Washington,5132,47,-110,48,-121
Montana,2017,1039170,Washington,3879,47,-110,48,-121
Montana,2018,1051757,Washington,5450,47,-110,48,-121
Montana,2019,1056994,Washington,4907,47,-110,48,-121
Nebraska,2010,1802697,Washington,1230,41,-100,48,-121
Nebraska,2011,1817126,Washington,835,41,-100,48,-121
Nebraska,2012,1829420,Washington,1327,41,-100,48,-121
Nebraska,2013,1842900,Washington,498,41,-100,48,-121
Nebraska,2014,1855356,Washington,533,41,-100,48,-121
Nebraska,2015,1869217,Washington,785,41,-100,48,-121
Nebraska,2016,1882987,Washington,812,41,-100,48,-121
Nebraska,2017,1894217,Washington,351,41,-100,48,-121
Nebraska,2018,1905843,Washington,654,41,-100,48,-121
Nebraska,2019,1910711,Washington,365,41,-100,48,-121
Nevada,2010,2667364,Washington,3290,39,-116,48,-121
Nevada,2011,2688336,Washington,4680,39,-116,48,-121
Nevada,2012,2725280,Washington,2997,39,-116,48,-121
Nevada,2013,2757365,Washington,4469,39,-116,48,-121
Nevada,2014,2806170,Washington,5753,39,-116,48,-121
Nevada,2015,2859489,Washington,6513,39,-116,48,-121
Nevada,2016,2907243,Washington,4639,39,-116,48,-121
Nevada,2017,2963456,Washington,5203,39,-116,48,-121
Nevada,2018,3003761,Washington,6231,39,-116,48,-121
Nevada,2019,3048602,Washington,3906,39,-116,48,-121
New Hampshire,2010,1303865,Washington,261,43,-72,48,-121
New Hampshire,2011,1305678,Washington,428,43,-72,48,-121
New Hampshire,2012,1309203,Washington,113,43,-72,48,-121
New Hampshire,2013,1310978,Washington,513,43,-72,48,-121
New Hampshire,2014,1314735,Washington,148,43,-72,48,-121
New Hampshire,2015,1318121,Washington,0,43,-72,48,-121
New Hampshire,2016,1322101,Washington,11,43,-72,48,-121
New Hampshire,2017,1330742,Washington,146,43,-72,48,-121
New Hampshire,2018,1344750,Washington,198,43,-72,48,-121
New Hampshire,2019,1350155,Washington,582,43,-72,48,-121
New Jersey,2010,8709933,Washington,964,40,-74,48,-121
New Jersey,2011,8719952,Washington,2454,40,-74,48,-121
New Jersey,2012,8772744,Washington,1847,40,-74,48,-121
New Jersey,2013,8803679,Washington,801,40,-74,48,-121
New Jersey,2014,8840346,Washington,645,40,-74,48,-121
New Jersey,2015,8854363,Washington,1152,40,-74,48,-121
New Jersey,2016,8852286,Washington,534,40,-74,48,-121
New Jersey,2017,8910191,Washington,1135,40,-74,48,-121
New Jersey,2018,8815804,Washington,1507,40,-74,48,-121
New Jersey,2019,8791672,Washington,996,40,-74,48,-121
New Mexico,2010,2039549,Washington,3004,35,-106,48,-121
New Mexico,2011,2055293,Washington,924,35,-106,48,-121
New Mexico,2012,2060595,Washington,1251,35,-106,48,-121
New Mexico,2013,2059689,Washington,1073,35,-106,48,-121
New Mexico,2014,2060189,Washington,1584,35,-106,48,-121
New Mexico,2015,2060441,Washington,1435,35,-106,48,-121
New Mexico,2016,2057857,Washington,1843,35,-106,48,-121
New Mexico,2017,2062628,Washington,563,35,-106,48,-121
New Mexico,2018,2072546,Washington,2714,35,-106,48,-121
New Mexico,2019,2073628,Washington,1330,35,-106,48,-121
New York,2010,19171916,Washington,2503,41,-74,48,-121
New York,2011,19248685,Washington,2986,41,-74,48,-121
New York,2012,19352153,Washington,2614,41,-74,48,-121
New York,2013,19431954,Washington,2792,41,-74,48,-121
New York,2014,19528220,Washington,3532,41,-74,48,-121
New York,2015,19570171,Washington,3942,41,-74,48,-121
New York,2016,19526443,Washington,4929,41,-74,48,-121
New York,2017,19638923,Washington,5529,41,-74,48,-121
New York,2018,19329704,Washington,1962,41,-74,48,-121
New York,2019,19240920,Washington,2697,41,-74,48,-121
North Carolina,2010,9443000,Washington,2874,36,-79,48,-121
North Carolina,2011,9539412,Washington,3295,36,-79,48,-121
North Carolina,2012,9640490,Washington,5915,36,-79,48,-121
North Carolina,2013,9737365,Washington,1929,36,-79,48,-121
North Carolina,2014,9832152,Washington,4435,36,-79,48,-121
North Carolina,2015,9927547,Washington,1883,36,-79,48,-121
North Carolina,2016,10032407,Washington,4751,36,-79,48,-121
North Carolina,2017,10158556,Washington,5896,36,-79,48,-121
North Carolina,2018,10274540,Washington,6790,36,-79,48,-121
North Carolina,2019,10371906,Washington,2984,36,-79,48,-121
North Dakota,2010,665654,Washington,696,48,-101,48,-121
North Dakota,2011,675161,Washington,404,48,-101,48,-121
North Dakota,2012,689838,Washington,1604,48,-101,48,-121
North Dakota,2013,714804,Washington,642,48,-101,48,-121
North Dakota,2014,729874,Washington,1181,48,-101,48,-121
North Dakota,2015,745291,Washington,1675,48,-101,48,-121
North Dakota,2016,746271,Washington,709,48,-101,48,-121
North Dakota,2017,744641,Washington,1362,48,-101,48,-121
North Dakota,2018,749825,Washington,683,48,-101,48,-121
North Dakota,2019,750501,Washington,1759,48,-101,48,-121
Ohio,2010,11405101,Washington,2567,40,-83,48,-121
Ohio,2011,11418944,Washington,1979,40,-83,48,-121
Ohio,2012,11414635,Washington,2862,40,-83,48,-121
Ohio,2013,11439593,Washington,3099,40,-83,48,-121
Ohio,2014,11464891,Washington,4084,40,-83,48,-121
Ohio,2015,11482142,Washington,2601,40,-83,48,-121
Ohio,2016,11481752,Washington,3423,40,-83,48,-121
Ohio,2017,11520109,Washington,2960,40,-83,48,-121
Ohio,2018,11555163,Washington,2032,40,-83,48,-121
Ohio,2019,11556037,Washington,2155,40,-83,48,-121
Oklahoma,2010,3716264,Washington,2035,35,-97,48,-121
Oklahoma,2011,3742698,Washington,1246,35,-97,48,-121
Oklahoma,2012,3762311,Washington,1574,35,-97,48,-121
Oklahoma,2013,3801521,Washington,1076,35,-97,48,-121
Oklahoma,2014,3827288,Washington,3102,35,-97,48,-121
Oklahoma,2015,3864908,Washington,1457,35,-97,48,-121
Oklahoma,2016,3873232,Washington,1658,35,-97,48,-121
Oklahoma,2017,3875922,Washington,2018,35,-97,48,-121
Oklahoma,2018,3895983,Washington,1258,35,-97,48,-121
Oklahoma,2019,3907258,Washington,2039,35,-97,48,-121
Oregon,2010,3794008,Washington,22793,44,-121,48,-121
Oregon,2011,3828714,Washington,21862,44,-121,48,-121
Oregon,2012,3857465,Washington,21224,44,-121,48,-121
Oregon,2013,3888216,Washington,29782,44,-121,48,-121
Oregon,2014,3927857,Washington,21655,44,-121,48,-121
Oregon,2015,3985712,Washington,25055,44,-121,48,-121
Oregon,2016,4052221,Washington,24207,44,-121,48,-121
Oregon,2017,4102048,Washington,26150,44,-121,48,-121
Oregon,2018,4152756,Washington,21672,44,-121,48,-121
Oregon,2019,4178578,Washington,21339,44,-121,48,-121
Pennsylvania,2010,12577555,Washington,2495,41,-77,48,-121
Pennsylvania,2011,12610486,Washington,3688,41,-77,48,-121
Pennsylvania,2012,12630082,Washington,1787,41,-77,48,-121
Pennsylvania,2013,12639493,Washington,2460,41,-77,48,-121
Pennsylvania,2014,12645888,Washington,2182,41,-77,48,-121
Pennsylvania,2015,12662192,Washington,1056,41,-77,48,-121
Pennsylvania,2016,12645493,Washington,3772,41,-77,48,-121
Pennsylvania,2017,12674642,Washington,3199,41,-77,48,-121
Pennsylvania,2018,12674699,Washington,3059,41,-77,48,-121
Pennsylvania,2019,12670245,Washington,2394,41,-77,48,-121
Rhode Island,2010,1042240,Washington,160,42,-71,48,-121
Rhode Island,2011,1040022,Washington,262,42,-71,48,-121
Rhode Island,2012,1040527,Washington,287,42,-71,48,-121
Rhode Island,2013,1040986,Washington,106,42,-71,48,-121
Rhode Island,2014,1045791,Washington,76,42,-71,48,-121
Rhode Island,2015,1045062,Washington,636,42,-71,48,-121
Rhode Island,2016,1045691,Washington,399,42,-71,48,-121
Rhode Island,2017,1048549,Washington,1215,42,-71,48,-121
Rhode Island,2018,1047975,Washington,501,42,-71,48,-121
Rhode Island,2019,1050602,Washington,144,42,-71,48,-121
South Carolina,2010,4577399,Washington,3070,34,-81,48,-121
South Carolina,2011,4624180,Washington,2510,34,-81,48,-121
South Carolina,2012,4668886,Washington,1629,34,-81,48,-121
South Carolina,2013,4720602,Washington,2371,34,-81,48,-121
South Carolina,2014,4780659,Washington,5453,34,-81,48,-121
South Carolina,2015,4839984,Washington,751,34,-81,48,-121
South Carolina,2016,4903788,Washington,1943,34,-81,48,-121
South Carolina,2017,4966211,Washington,1420,34,-81,48,-121
South Carolina,2018,5029034,Washington,3842,34,-81,48,-121
South Carolina,2019,5092727,Washington,2112,34,-81,48,-121
South Dakota,2010,805616,Washington,1564,44,-100,48,-121
South Dakota,2011,814175,Washington,557,44,-100,48,-121
South Dakota,2012,821669,Washington,1026,44,-100,48,-121
South Dakota,2013,832703,Washington,881,44,-100,48,-121
South Dakota,2014,842076,Washington,198,44,-100,48,-121
South Dakota,2015,848285,Washington,126,44,-100,48,-121
South Dakota,2016,853832,Washington,976,44,-100,48,-121
South Dakota,2017,856726,Washington,195,44,-100,48,-121
South Dakota,2018,871271,Washington,567,44,-100,48,-121
South Dakota,2019,872708,Washington,280,44,-100,48,-121
Tennessee,2010,6282706,Washington,1412,36,-87,48,-121
Tennessee,2011,6333466,Washington,2852,36,-87,48,-121
Tennessee,2012,6378278,Washington,1876,36,-87,48,-121
Tennessee,2013,6419226,Washington,2328,36,-87,48,-121
Tennessee,2014,6471445,Washington,2885,36,-87,48,-121
Tennessee,2015,6522259,Washington,485,36,-87,48,-121
Tennessee,2016,6580953,Washington,2187,36,-87,48,-121
Tennessee,2017,6642072,Washington,1789,36,-87,48,-121
Tennessee,2018,6692936,Washington,3245,36,-87,48,-121
Tennessee,2019,6754461,Washington,3821,36,-87,48,-121
Texas,2010,24899075,Washington,8847,32,-100,48,-121
Texas,2011,25327104,Washington,15325,32,-100,48,-121
Texas,2012,25711791,Washington,11630,32,-100,48,-121
Texas,2013,26087349,Washington,11124,32,-100,48,-121
Texas,2014,26588600,Washington,10450,32,-100,48,-121
Texas,2015,27092848,Washington,9155,32,-100,48,-121
Texas,2016,27472626,Washington,14335,32,-100,48,-121
Texas,2017,27924632,Washington,14646,32,-100,48,-121
Texas,2018,28333482,Washington,16855,32,-100,48,-121
Texas,2019,28642658,Washington,15128,32,-100,48,-121
Utah,2010,2724064,Washington,3792,39,-111,48,-121
Utah,2011,2769627,Washington,4825,39,-111,48,-121
Utah,2012,2805440,Washington,3529,39,-111,48,-121
Utah,2013,2854667,Washington,4316,39,-111,48,-121
Utah,2014,2894001,Washington,5274,39,-111,48,-121
Utah,2015,2947423,Washington,5426,39,-111,48,-121
Utah,2016,3002244,Washington,5074,39,-111,48,-121
Utah,2017,3056193,Washington,5270,39,-111,48,-121
Utah,2018,3114717,Washington,8186,39,-111,48,-121
Utah,2019,3162102,Washington,4481,39,-111,48,-121
Vermont,2010,619363,Washington,128,45,-73,48,-121
Vermont,2011,621354,Washington,156,45,-73,48,-121
Vermont,2012,620224,Washington,98,45,-73,48,-121
Vermont,2013,621256,Washington,386,45,-73,48,-121
Vermont,2014,620898,Washington,358,45,-73,48,-121
Vermont,2015,619952,Washington,636,45,-73,48,-121
Vermont,2016,619387,Washington,165,45,-73,48,-121
Vermont,2017,619089,Washington,181,45,-73,48,-121
Vermont,2018,621681,Washington,165,45,-73,48,-121
Vermont,2019,617560,Washington,413,45,-73,48,-121
Virginia,2010,7930773,Washington,4373,37,-79,48,-121
